policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst time,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst time,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl time,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt time
inf,24.197992225107605,1.0,14.739164333358765,0.54,257.09999999998996,inf,30.6,5.0,19.63670033381372,0.5,257.09999999998996,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.09999999998996
inf,24.19763833541413,1.0,14.73888179821553,0.54,257.19999999999,inf,30.6,5.0,19.63670033381372,0.5,257.19999999999,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.19999999999
inf,24.197284445720655,1.0,14.738599334756522,0.54,257.29999999999,inf,30.6,5.0,19.63670033381372,0.5,257.29999999999,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.29999999999
inf,24.196930556027176,1.0,14.738316942985866,0.54,257.39999999999003,inf,30.6,5.0,19.63670033381372,0.5,257.39999999999003,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.39999999999003
inf,24.196576666333698,1.0,14.738034622907684,0.54,257.49999999999005,inf,30.6,5.0,19.63670033381372,0.5,257.49999999999005,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.49999999999005
inf,24.196222776640223,1.0,14.737752374526094,0.54,257.5999999999901,inf,30.6,5.0,19.63670033381372,0.5,257.5999999999901,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.5999999999901
inf,24.19586888694674,1.0,14.737470197845214,0.54,257.6999999999901,inf,30.6,5.0,19.63670033381372,0.5,257.6999999999901,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.6999999999901
inf,24.195514997253262,1.0,14.737188092869166,0.54,257.7999999999901,inf,30.6,5.0,19.63670033381372,0.5,257.7999999999901,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.7999999999901
inf,24.195161107559787,1.0,14.73690605960207,0.54,257.89999999999014,inf,30.6,5.0,19.63670033381372,0.5,257.89999999999014,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.89999999999014
inf,24.194807217866305,1.0,14.736624098048036,0.54,257.99999999999017,inf,30.6,5.0,19.63670033381372,0.5,257.99999999999017,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,257.99999999999017
inf,24.19445332817283,1.0,14.736342208211184,0.54,258.0999999999902,inf,30.6,5.0,19.63670033381372,0.5,258.0999999999902,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.0999999999902
inf,24.194099438479356,1.0,14.73606039009563,0.54,258.1999999999902,inf,30.6,5.0,19.63670033381372,0.5,258.1999999999902,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.1999999999902
inf,24.193745548785873,1.0,14.735778643705492,0.54,258.29999999999023,inf,30.6,5.0,19.63670033381372,0.5,258.29999999999023,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.29999999999023
inf,24.193391659092395,1.0,14.735496969044876,0.54,258.39999999999026,inf,30.6,5.0,19.63670033381372,0.5,258.39999999999026,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.39999999999026
inf,24.19303776939892,1.0,14.735215366117906,0.54,258.4999999999903,inf,30.6,5.0,19.63670033381372,0.5,258.4999999999903,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.4999999999903
inf,24.19268387970544,1.0,14.734933834928686,0.54,258.5999999999903,inf,30.6,5.0,19.63670033381372,0.5,258.5999999999903,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.5999999999903
inf,24.192329990011967,1.0,14.734652375481332,0.54,258.6999999999903,inf,30.6,5.0,19.63670033381372,0.5,258.6999999999903,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.6999999999903
inf,24.191976100318488,1.0,14.734370987779952,0.54,258.79999999999035,inf,30.6,5.0,19.63670033381372,0.5,258.79999999999035,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.79999999999035
inf,24.19162221062501,1.0,14.734089671828661,0.54,258.89999999999037,inf,30.6,5.0,19.63670033381372,0.5,258.89999999999037,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.89999999999037
inf,24.191268320931528,1.0,14.733808427631569,0.54,258.9999999999904,inf,30.6,5.0,19.63670033381372,0.5,258.9999999999904,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,258.9999999999904
inf,24.190914431238053,1.0,14.733527255192783,0.54,259.0999999999904,inf,30.6,5.0,19.63670033381372,0.5,259.0999999999904,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.0999999999904
inf,24.190560541544574,1.0,14.733246154516406,0.54,259.19999999999044,inf,30.6,5.0,19.63670033381372,0.5,259.19999999999044,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.19999999999044
inf,24.190206651851096,1.0,14.732965125606556,0.54,259.29999999999046,inf,30.6,5.0,19.63670033381372,0.5,259.29999999999046,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.29999999999046
inf,24.18985276215762,1.0,14.732684168467332,0.54,259.3999999999905,inf,30.6,5.0,19.63670033381372,0.5,259.3999999999905,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.3999999999905
inf,24.189498872464142,1.0,14.732403283102848,0.54,259.4999999999905,inf,30.6,5.0,19.63670033381372,0.5,259.4999999999905,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.4999999999905
inf,24.189144982770667,1.0,14.7321224695172,0.54,259.59999999999053,inf,30.6,5.0,19.63670033381372,0.5,259.59999999999053,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.59999999999053
inf,24.188791093077185,1.0,14.731841727714498,0.54,259.69999999999055,inf,30.6,5.0,19.63670033381372,0.5,259.69999999999055,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.69999999999055
inf,24.188437203383707,1.0,14.731561057698844,0.54,259.7999999999906,inf,30.6,5.0,19.63670033381372,0.5,259.7999999999906,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.7999999999906
inf,24.18808331369023,1.0,14.731280459474343,0.54,259.8999999999906,inf,30.6,5.0,19.63670033381372,0.5,259.8999999999906,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.8999999999906
inf,24.187729423996753,1.0,14.730999933045098,0.54,259.9999999999906,inf,30.6,5.0,19.63670033381372,0.5,259.9999999999906,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,259.9999999999906
inf,24.187375534303275,1.0,14.730719478415208,0.54,260.09999999999064,inf,30.6,5.0,19.63670033381372,0.5,260.09999999999064,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.09999999999064
inf,24.187021644609793,1.0,14.730439095588777,0.54,260.19999999999067,inf,30.6,5.0,19.63670033381372,0.5,260.19999999999067,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.19999999999067
inf,24.186667754916318,1.0,14.7301587845699,0.54,260.2999999999907,inf,30.6,5.0,19.63670033381372,0.5,260.2999999999907,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.2999999999907
inf,24.186313865222836,1.0,14.729878545362682,0.54,260.3999999999907,inf,30.6,5.0,19.63670033381372,0.5,260.3999999999907,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.3999999999907
inf,24.18595997552936,1.0,14.729598377971223,0.54,260.49999999999073,inf,30.6,5.0,19.63670033381372,0.5,260.49999999999073,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.49999999999073
inf,24.185606085835882,1.0,14.729318282399614,0.54,260.59999999999076,inf,30.6,5.0,19.63670033381372,0.5,260.59999999999076,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.59999999999076
inf,24.185252196142407,1.0,14.72903825865196,0.54,260.6999999999908,inf,30.6,5.0,19.63670033381372,0.5,260.6999999999908,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.6999999999908
inf,24.184898306448925,1.0,14.72875830673235,0.54,260.7999999999908,inf,30.6,5.0,19.63670033381372,0.5,260.7999999999908,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.7999999999908
inf,24.18454441675545,1.0,14.728478426644887,0.54,260.8999999999908,inf,30.6,5.0,19.63670033381372,0.5,260.8999999999908,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.8999999999908
inf,24.184190527061972,1.0,14.728198618393664,0.54,260.99999999999085,inf,30.6,5.0,19.63670033381372,0.5,260.99999999999085,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,260.99999999999085
inf,24.183836637368493,1.0,14.727918881982768,0.54,261.09999999999087,inf,30.6,5.0,19.63670033381372,0.5,261.09999999999087,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.09999999999087
inf,24.18348274767502,1.0,14.727639217416302,0.54,261.1999999999909,inf,30.6,5.0,19.63670033381372,0.5,261.1999999999909,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.1999999999909
inf,24.18312885798154,1.0,14.727359624698357,0.54,261.2999999999909,inf,30.6,5.0,19.63670033381372,0.5,261.2999999999909,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.2999999999909
inf,24.182774968288058,1.0,14.727080103833023,0.54,261.39999999999094,inf,30.6,5.0,19.63670033381372,0.5,261.39999999999094,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.39999999999094
inf,24.182421078594583,1.0,14.726800654824391,0.54,261.49999999999096,inf,30.6,5.0,19.63670033381372,0.5,261.49999999999096,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.49999999999096
inf,24.1820671889011,1.0,14.726521277676554,0.54,261.599999999991,inf,30.6,5.0,19.63670033381372,0.5,261.599999999991,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.599999999991
inf,24.181713299207626,1.0,14.7262419723936,0.54,261.699999999991,inf,30.6,5.0,19.63670033381372,0.5,261.699999999991,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.699999999991
inf,24.18135940951415,1.0,14.725962738979618,0.54,261.79999999999103,inf,30.6,5.0,19.63670033381372,0.5,261.79999999999103,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.79999999999103
inf,24.181005519820673,1.0,14.7256835774387,0.54,261.89999999999105,inf,30.6,5.0,19.63670033381372,0.5,261.89999999999105,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.89999999999105
inf,24.18065163012719,1.0,14.725404487774925,0.54,261.9999999999911,inf,30.6,5.0,19.63670033381372,0.5,261.9999999999911,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,261.9999999999911
inf,24.180297740433716,1.0,14.72512546999239,0.54,262.0999999999911,inf,30.6,5.0,19.63670033381372,0.5,262.0999999999911,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.0999999999911
inf,24.179943850740237,1.0,14.724846524095177,0.54,262.1999999999911,inf,30.6,5.0,19.63670033381372,0.5,262.1999999999911,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.1999999999911
inf,24.17958996104676,1.0,14.724567650087373,0.54,262.29999999999114,inf,30.6,5.0,19.63670033381372,0.5,262.29999999999114,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.29999999999114
inf,24.17923607135328,1.0,14.724288847973058,0.54,262.39999999999117,inf,30.6,5.0,19.63670033381372,0.5,262.39999999999117,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.39999999999117
inf,24.178882181659805,1.0,14.72401011775632,0.54,262.4999999999912,inf,30.6,5.0,19.63670033381372,0.5,262.4999999999912,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.4999999999912
inf,24.178528291966327,1.0,14.723731459441241,0.54,262.5999999999912,inf,30.6,5.0,19.63670033381372,0.5,262.5999999999912,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.5999999999912
inf,24.178174402272848,1.0,14.723452873031903,0.54,262.69999999999123,inf,30.6,5.0,19.63670033381372,0.5,262.69999999999123,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.69999999999123
inf,24.17782051257937,1.0,14.72317435853239,0.54,262.79999999999126,inf,30.6,5.0,19.63670033381372,0.5,262.79999999999126,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.79999999999126
inf,24.17746662288589,1.0,14.72289591594678,0.54,262.8999999999913,inf,30.6,5.0,19.63670033381372,0.5,262.8999999999913,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.8999999999913
inf,24.177112733192416,1.0,14.722617545279155,0.54,262.9999999999913,inf,30.6,5.0,19.63670033381372,0.5,262.9999999999913,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,262.9999999999913
inf,24.176758843498934,1.0,14.722339246533597,0.54,263.0999999999913,inf,30.6,5.0,19.63670033381372,0.5,263.0999999999913,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.0999999999913
inf,24.17640495380546,1.0,14.722061019714177,0.54,263.19999999999135,inf,30.6,5.0,19.63670033381372,0.5,263.19999999999135,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.19999999999135
inf,24.176051064111984,1.0,14.721782864824982,0.54,263.29999999999137,inf,30.6,5.0,19.63670033381372,0.5,263.29999999999137,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.29999999999137
inf,24.1756971744185,1.0,14.721504781870081,0.54,263.3999999999914,inf,30.6,5.0,19.63670033381372,0.5,263.3999999999914,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.3999999999914
inf,24.175343284725024,1.0,14.721226770853558,0.54,263.4999999999914,inf,30.6,5.0,19.63670033381372,0.5,263.4999999999914,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.4999999999914
inf,24.17498939503155,1.0,14.720948831779484,0.54,263.59999999999144,inf,30.6,5.0,19.63670033381372,0.5,263.59999999999144,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.59999999999144
inf,24.17463550533807,1.0,14.720670964651937,0.54,263.69999999999146,inf,30.6,5.0,19.63670033381372,0.5,263.69999999999146,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.69999999999146
inf,24.174281615644592,1.0,14.720393169474988,0.54,263.7999999999915,inf,30.6,5.0,19.63670033381372,0.5,263.7999999999915,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.7999999999915
inf,24.173927725951117,1.0,14.720115446252711,0.54,263.8999999999915,inf,30.6,5.0,19.63670033381372,0.5,263.8999999999915,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.8999999999915
inf,24.17357383625763,1.0,14.71983779498918,0.54,263.99999999999153,inf,30.6,5.0,19.63670033381372,0.5,263.99999999999153,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,263.99999999999153
inf,24.173219946564156,1.0,14.719560215688471,0.54,264.09999999999155,inf,30.6,5.0,19.63670033381372,0.5,264.09999999999155,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.09999999999155
inf,24.17286605687068,1.0,14.719282708354648,0.54,264.1999999999916,inf,30.6,5.0,19.63670033381372,0.5,264.1999999999916,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.1999999999916
inf,24.1725121671772,1.0,14.719005272991787,0.54,264.2999999999916,inf,30.6,5.0,19.63670033381372,0.5,264.2999999999916,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.2999999999916
inf,24.172158277483724,1.0,14.718727909603952,0.54,264.3999999999916,inf,30.6,5.0,19.63670033381372,0.5,264.3999999999916,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.3999999999916
inf,24.17180438779025,1.0,14.718450618195217,0.54,264.49999999999164,inf,30.6,5.0,19.63670033381372,0.5,264.49999999999164,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.49999999999164
inf,24.171450498096767,1.0,14.71817339876965,0.54,264.59999999999167,inf,30.6,5.0,19.63670033381372,0.5,264.59999999999167,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.59999999999167
inf,24.17109660840329,1.0,14.717896251331316,0.54,264.6999999999917,inf,30.6,5.0,19.63670033381372,0.5,264.6999999999917,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.6999999999917
inf,24.170742718709814,1.0,14.717619175884286,0.54,264.7999999999917,inf,30.6,5.0,19.63670033381372,0.5,264.7999999999917,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.7999999999917
inf,24.170388829016332,1.0,14.717342172432618,0.54,264.89999999999173,inf,30.6,5.0,19.63670033381372,0.5,264.89999999999173,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.89999999999173
inf,24.170034939322857,1.0,14.717065240980384,0.54,264.99999999999176,inf,30.6,5.0,19.63670033381372,0.5,264.99999999999176,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,264.99999999999176
inf,24.169681049629382,1.0,14.71678838153165,0.54,265.0999999999918,inf,30.6,5.0,19.63670033381372,0.5,265.0999999999918,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.0999999999918
inf,24.1693271599359,1.0,14.716511594090473,0.54,265.1999999999918,inf,30.6,5.0,19.63670033381372,0.5,265.1999999999918,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.1999999999918
inf,24.16897327024242,1.0,14.716234878660924,0.54,265.2999999999918,inf,30.6,5.0,19.63670033381372,0.5,265.2999999999918,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.2999999999918
inf,24.168619380548947,1.0,14.715958235247056,0.54,265.39999999999185,inf,30.6,5.0,19.63670033381372,0.5,265.39999999999185,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.39999999999185
inf,24.168265490855468,1.0,14.715681663852937,0.54,265.49999999999187,inf,30.6,5.0,19.63670033381372,0.5,265.49999999999187,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.49999999999187
inf,24.16791160116199,1.0,14.715405164482629,0.54,265.5999999999919,inf,30.6,5.0,19.63670033381372,0.5,265.5999999999919,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.5999999999919
inf,24.167557711468515,1.0,14.715128737140187,0.54,265.6999999999919,inf,30.6,5.0,19.63670033381372,0.5,265.6999999999919,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.6999999999919
inf,24.16720382177503,1.0,14.714852381829672,0.54,265.79999999999194,inf,30.6,5.0,19.63670033381372,0.5,265.79999999999194,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.79999999999194
inf,24.166849932081554,1.0,14.714576098555144,0.54,265.89999999999196,inf,30.6,5.0,19.63670033381372,0.5,265.89999999999196,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.89999999999196
inf,24.166496042388076,1.0,14.714299887320658,0.54,265.999999999992,inf,30.6,5.0,19.63670033381372,0.5,265.999999999992,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,265.999999999992
inf,24.166142152694597,1.0,14.714023748130277,0.54,266.099999999992,inf,30.6,5.0,19.63670033381372,0.5,266.099999999992,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.099999999992
inf,24.165788263001122,1.0,14.71374768098805,0.54,266.19999999999203,inf,30.6,5.0,19.63670033381372,0.5,266.19999999999203,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.19999999999203
inf,24.165434373307647,1.0,14.713471685898037,0.54,266.29999999999205,inf,30.6,5.0,19.63670033381372,0.5,266.29999999999205,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.29999999999205
inf,24.165080483614165,1.0,14.713195762864288,0.54,266.3999999999921,inf,30.6,5.0,19.63670033381372,0.5,266.3999999999921,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.3999999999921
inf,24.164726593920687,1.0,14.712919911890864,0.54,266.4999999999921,inf,30.6,5.0,19.63670033381372,0.5,266.4999999999921,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.4999999999921
inf,24.164372704227212,1.0,14.712644132981813,0.54,266.5999999999921,inf,30.6,5.0,19.63670033381372,0.5,266.5999999999921,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.5999999999921
inf,24.16401881453373,1.0,14.71236842614119,0.54,266.69999999999214,inf,30.6,5.0,19.63670033381372,0.5,266.69999999999214,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.69999999999214
inf,24.16369137563092,1.0,14.71206013431781,0.54,266.79999999999217,inf,30.6,5.0,19.63670033381372,0.5,266.79999999999217,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.79999999999217
inf,24.16339788024781,1.0,14.711710001552701,0.54,266.8999999999922,inf,30.6,5.0,19.63670033381372,0.5,266.8999999999922,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.8999999999922
inf,24.163104384864702,1.0,14.71135993366092,0.54,266.9999999999922,inf,30.6,5.0,19.63670033381372,0.5,266.9999999999922,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,266.9999999999922
inf,24.162810889481595,1.0,14.711009930647107,0.54,267.09999999999224,inf,30.6,5.0,19.63670033381372,0.5,267.09999999999224,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.09999999999224
inf,24.162517394098487,1.0,14.71065999251588,0.54,267.19999999999226,inf,30.6,5.0,19.63670033381372,0.5,267.19999999999226,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.19999999999226
inf,24.16222389871538,1.0,14.71031011927188,0.54,267.2999999999923,inf,30.6,5.0,19.63670033381372,0.5,267.2999999999923,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.2999999999923
inf,24.161930403332267,1.0,14.70996031091973,0.54,267.3999999999923,inf,30.6,5.0,19.63670033381372,0.5,267.3999999999923,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.3999999999923
inf,24.16163690794916,1.0,14.709610567464066,0.54,267.4999999999923,inf,30.6,5.0,19.63670033381372,0.5,267.4999999999923,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.4999999999923
inf,24.16134341256605,1.0,14.709260888909508,0.54,267.59999999999235,inf,30.6,5.0,19.63670033381372,0.5,267.59999999999235,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.59999999999235
inf,24.161049917182943,1.0,14.708911275260697,0.54,267.6999999999924,inf,30.6,5.0,19.63670033381372,0.5,267.6999999999924,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.6999999999924
inf,24.160756421799835,1.0,14.708561726522248,0.54,267.7999999999924,inf,30.6,5.0,19.63670033381372,0.5,267.7999999999924,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.7999999999924
inf,24.160462926416724,1.0,14.708212242698801,0.54,267.8999999999924,inf,30.6,5.0,19.63670033381372,0.5,267.8999999999924,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.8999999999924
inf,24.160169431033616,1.0,14.707862823794976,0.54,267.99999999999244,inf,30.6,5.0,19.63670033381372,0.5,267.99999999999244,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,267.99999999999244
inf,24.159875935650508,1.0,14.707513469815401,0.54,268.09999999999246,inf,30.6,5.0,19.63670033381372,0.5,268.09999999999246,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.09999999999246
inf,24.1595824402674,1.0,14.707164180764705,0.54,268.1999999999925,inf,30.6,5.0,19.63670033381372,0.5,268.1999999999925,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.1999999999925
inf,24.15928894488429,1.0,14.706814956647513,0.54,268.2999999999925,inf,30.6,5.0,19.63670033381372,0.5,268.2999999999925,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.2999999999925
inf,24.15899544950118,1.0,14.706465797468448,0.54,268.39999999999253,inf,30.6,5.0,19.63670033381372,0.5,268.39999999999253,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.39999999999253
inf,24.158701954118072,1.0,14.706116703232142,0.54,268.49999999999255,inf,30.6,5.0,19.63670033381372,0.5,268.49999999999255,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.49999999999255
inf,24.158408458734964,1.0,14.705767673943214,0.54,268.5999999999926,inf,30.6,5.0,19.63670033381372,0.5,268.5999999999926,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.5999999999926
inf,24.158114963351856,1.0,14.705418709606292,0.54,268.6999999999926,inf,30.6,5.0,19.63670033381372,0.5,268.6999999999926,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.6999999999926
inf,24.15782146796875,1.0,14.705069810225996,0.54,268.7999999999926,inf,30.6,5.0,19.63670033381372,0.5,268.7999999999926,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.7999999999926
inf,24.15752797258564,1.0,14.704720975806955,0.54,268.89999999999264,inf,30.6,5.0,19.63670033381372,0.5,268.89999999999264,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.89999999999264
inf,24.157234477202532,1.0,14.704372206353787,0.54,268.99999999999267,inf,30.6,5.0,19.63670033381372,0.5,268.99999999999267,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,268.99999999999267
inf,24.15694098181942,1.0,14.70402350187112,0.54,269.0999999999927,inf,30.6,5.0,19.63670033381372,0.5,269.0999999999927,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.0999999999927
inf,24.156647486436313,1.0,14.703674862363572,0.54,269.1999999999927,inf,30.6,5.0,19.63670033381372,0.5,269.1999999999927,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.1999999999927
inf,24.156353991053205,1.0,14.703326287835766,0.54,269.29999999999274,inf,30.6,5.0,19.63670033381372,0.5,269.29999999999274,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.29999999999274
inf,24.156060495670097,1.0,14.702977778292325,0.54,269.39999999999276,inf,30.6,5.0,19.63670033381372,0.5,269.39999999999276,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.39999999999276
inf,24.155767000286986,1.0,14.702629333737873,0.54,269.4999999999928,inf,30.6,5.0,19.63670033381372,0.5,269.4999999999928,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.4999999999928
inf,24.155473504903878,1.0,14.702280954177022,0.54,269.5999999999928,inf,30.6,5.0,19.63670033381372,0.5,269.5999999999928,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.5999999999928
inf,24.15518000952077,1.0,14.701932639614402,0.54,269.6999999999928,inf,30.6,5.0,19.63670033381372,0.5,269.6999999999928,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.6999999999928
inf,24.15488651413766,1.0,14.701584390054627,0.54,269.79999999999285,inf,30.6,5.0,19.63670033381372,0.5,269.79999999999285,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.79999999999285
inf,24.154593018754554,1.0,14.701236205502317,0.54,269.8999999999929,inf,30.6,5.0,19.63670033381372,0.5,269.8999999999929,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.8999999999929
inf,24.154299523371446,1.0,14.700888085962092,0.54,269.9999999999929,inf,30.6,5.0,19.63670033381372,0.5,269.9999999999929,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,269.9999999999929
inf,24.154006027988338,1.0,14.700540031438571,0.54,270.0999999999929,inf,30.6,5.0,19.63670033381372,0.5,270.0999999999929,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,270.0999999999929
inf,24.153712532605226,1.0,14.700192041936374,0.54,270.19999999999294,inf,30.6,5.0,19.63670033381372,0.5,270.19999999999294,,,,,,,inf,48.65,11.0,20.664643718196547,0.4,270.19999999999294
