gradient_descent_sst best cost ci,gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst success fraction ci,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost ci,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst success fraction ci,policy_guided_gradient_descent_sst time,policy_guided_sst best cost ci,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst success fraction ci,policy_guided_sst time,rl best cost ci,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl success fraction ci,rl time,stable_sparse_rrt best cost ci,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt success fraction ci,stable_sparse_rrt time
"(20.879064271313965, 41.25964436513361, 31.069354318223787)",inf,31.069354318223787,7.0,17.650100105111246,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.39999999999512,"(20.94261397574808, 34.172213602392674, 27.557413789070377)",inf,27.557413789070377,3.0,16.20288429329704,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.39999999999512,"(22.862497327365634, 38.56557912782226, 30.714038227593946)",inf,30.714038227593946,5.0,19.62885225057078,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.39999999999512,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.39999999999512,"(39.421360757272254, 57.90118699750792, 48.66127387739009)",inf,48.66127387739009,11.0,20.66107384277566,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.39999999999512
"(20.878468167068185, 41.259193472112166, 31.068830819590175)",inf,31.068830819590175,7.0,17.650225861720436,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.4999999999951,"(20.942543357147766, 34.17200210766961, 27.557272732408688)",inf,27.557272732408688,3.0,16.202711755988208,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.4999999999951,"(22.862075891314213, 38.56518805049842, 30.713631970906317)",inf,30.713631970906317,5.0,19.628890198980255,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.4999999999951,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.4999999999951,"(39.42121850093359, 57.90107953451489, 48.66114901772424)",inf,48.66114901772424,11.0,20.661112742918657,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.4999999999951
"(20.87787196473225, 41.258742677180884, 31.068307320956567)",inf,31.068307320956567,7.0,17.650351788226768,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.5999999999951,"(20.942472727766802, 34.171790623727176, 27.55713167574699)",inf,27.55713167574699,3.0,16.202539245086438,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.5999999999951,"(22.86165439620343, 38.564797032233926, 30.71322571421868)",inf,30.71322571421868,5.0,19.628928295038122,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.5999999999951,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.5999999999951,"(39.421076238216195, 57.90097207790058, 48.66102415805839)",inf,48.66102415805839,11.0,20.661151657324925,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.5999999999951
"(20.87727566430825, 41.25829198033766, 31.067783822322955)",inf,31.067783822322955,7.0,17.650477884626603,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.6999999999951,"(20.94240208760486, 34.171579150565734, 27.556990619085298)",inf,27.556990619085298,3.0,16.20236676059257,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.6999999999951,"(22.861232842033644, 38.56440607302846, 30.71281945753105)",inf,30.71281945753105,5.0,19.628966538743516,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.6999999999951,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.6999999999951,"(39.4209339691201, 57.90086462766496, 48.66089929839253)",inf,48.66089929839253,11.0,20.66119058599438,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.6999999999951
"(20.876679265798288, 41.2578413815804, 31.067260323689343)",inf,31.067260323689343,7.0,17.65060415091631,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.7999999999951,"(20.942331436661597, 34.17136768818562, 27.556849562423608)",inf,27.556849562423608,3.0,16.202194302507458,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.7999999999951,"(22.860811228805183, 38.56401517288164, 30.71241320084341)",inf,30.71241320084341,5.0,19.629004930095576,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.7999999999951,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.7999999999951,"(39.420791693645356, 57.900757183808, 48.660774438726676)",inf,48.660774438726676,11.0,20.661229528926945,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.7999999999951
"(20.87608276920448, 41.257390880906996, 31.066736825055738)",inf,31.066736825055738,7.0,17.650730587092223,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.8999999999951,"(20.942260774936656, 34.17115623658717, 27.556708505761915)",inf,27.556708505761915,3.0,16.202021870831935,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.8999999999951,"(22.860389556518406, 38.56362433179316, 30.71200694415578)",inf,30.71200694415578,5.0,19.62904346909344,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.8999999999951,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.8999999999951,"(39.420649411792, 57.90064974632966, 48.66064957906083)",inf,48.66064957906083,11.0,20.661268486122538,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.8999999999951
"(20.875486174528923, 41.25694047831533, 31.066213326422126)",inf,31.066213326422126,7.0,17.65085719315071,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",161.99999999999508,"(20.942190102429706, 34.170944795770744, 27.556567449100225)",inf,27.556567449100225,3.0,16.20184946556685,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",161.99999999999508,"(22.859967825173655, 38.56323354976264, 30.71160068746815)",inf,30.71160068746815,5.0,19.62908215573623,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",161.99999999999508,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",161.99999999999508,"(39.42050712356004, 57.9005423152299, 48.66052471939497)",inf,48.66052471939497,11.0,20.661307457581074,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",161.99999999999508
"(20.874889481773728, 41.2564901738033, 31.065689827788514)",inf,31.065689827788514,7.0,17.650983969088106,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.09999999999508,"(20.94211941914039, 34.170733365736666, 27.556426392438528)",inf,27.556426392438528,3.0,16.20167708671304,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.09999999999508,"(22.859546034771284, 38.56284282678975, 30.711194430780516)",inf,30.711194430780516,5.0,19.62912099002308,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.09999999999508,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.09999999999508,"(39.420364828949545, 57.90043489050869, 48.66039985972912)",inf,48.66039985972912,11.0,20.66134644330248,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.09999999999508
"(20.87429269094101, 41.25603996736879, 31.065166329154902)",inf,31.065166329154902,7.0,17.65111091490075,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.19999999999507,"(20.94204872506837, 34.170521946485295, 27.556285335776835)",inf,27.556285335776835,3.0,16.201504734271353,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.19999999999507,"(22.85912418531164, 38.56245216287413, 30.710788174092883)",inf,30.710788174092883,5.0,19.62915997195311,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.19999999999507,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.19999999999507,"(39.42022252796054, 57.90032747216599, 48.660275000063265)",inf,48.660275000063265,11.0,20.66138544328667,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.19999999999507
"(20.87369580203289, 41.25558985900969, 31.06464283052129)",inf,31.06464283052129,7.0,17.651238030584985,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.29999999999507,"(20.94197802021331, 34.17031053801698, 27.556144279115145)",inf,27.556144279115145,3.0,16.20133240824263,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.29999999999507,"(22.85870227679507, 38.56206155801542, 30.710381917405247)",inf,30.710381917405247,5.0,19.62919910152544,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.29999999999507,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.29999999999507,"(39.420080220593064, 57.90022006020176, 48.66015014039741)",inf,48.66015014039741,11.0,20.661424457533563,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.29999999999507
"(20.873098815051485, 41.25513984872387, 31.064119331887678)",inf,31.064119331887678,7.0,17.651365316137127,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.39999999999506,"(20.941907304574855, 34.17009914033205, 27.55600322245345)",inf,27.55600322245345,3.0,16.201160108627715,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.39999999999506,"(22.85828030922194, 38.56167101221329, 30.709975660717614)",inf,30.709975660717614,5.0,19.629238378739192,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.39999999999506,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.39999999999506,"(39.41993790684714, 57.90011265461598, 48.66002528073156)",inf,48.66002528073156,11.0,20.66146348604308,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.39999999999506
"(20.872501729998913, 41.25468993650922, 31.06359583325407)",inf,31.06359583325407,7.0,17.651492771553517,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.49999999999505,"(20.941836578152664, 34.16988775343086, 27.555862165791762)",inf,27.555862165791762,3.0,16.20098783542745,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.49999999999505,"(22.857858282592595, 38.56128052546737, 30.70956940402998)",inf,30.70956940402998,5.0,19.62927780359347,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.49999999999505,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.49999999999505,"(39.41979558672281, 57.90000525540859, 48.6599004210657)",inf,48.6599004210657,11.0,20.661502528815138,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.49999999999505
"(20.871904546877296, 41.25424012236362, 31.063072334620458)",inf,31.063072334620458,7.0,17.651620396830467,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.59999999999505,"(20.94176584094639, 34.16967637731374, 27.555721109130065)",inf,27.555721109130065,3.0,16.200815588642676,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.59999999999505,"(22.85743619690739, 38.5608900977773, 30.70916314734235)",inf,30.70916314734235,5.0,19.629317376087396,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.59999999999505,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.59999999999505,"(39.41965326022012, 57.899897862579586, 48.659775561399854)",inf,48.659775561399854,11.0,20.661541585849662,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.59999999999505
"(20.87130726568877, 41.25379040628492, 31.062548835986846)",inf,31.062548835986846,7.0,17.65174819196429,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.69999999999504,"(20.941695092955694, 34.169465011981046, 27.555580052468372)",inf,27.555580052468372,3.0,16.20064336827424,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.69999999999504,"(22.857014052166686, 38.56049972914274, 30.708756890654712)",inf,30.708756890654712,5.0,19.629357096220065,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.69999999999504,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.69999999999504,"(39.4195109273391, 57.89979047612889, 48.659650701733995)",inf,48.659650701733995,11.0,20.661580657146565,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.69999999999504
"(20.870709886435463, 41.253340788271004, 31.062025337353234)",inf,31.062025337353234,7.0,17.651876156951303,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.79999999999504,"(20.941624334180233, 34.16925365743313, 27.555438995806682)",inf,27.555438995806682,3.0,16.20047117432298,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.79999999999504,"(22.85659184837084, 38.56010941956332, 30.70835063396708)",inf,30.70835063396708,5.0,19.629396963990597,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.79999999999504,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.79999999999504,"(39.41936858807978, 57.899683096056506, 48.65952584206814)",inf,48.65952584206814,11.0,20.661619742705767,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.79999999999504
"(20.870112409119507, 41.25289126831974, 31.061501838719625)",inf,31.061501838719625,7.0,17.652004291787808,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.89999999999503,"(20.94155356461966, 34.169042313670325, 27.555297939144992)",inf,27.555297939144992,3.0,16.20029900678974,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.89999999999503,"(22.856169585520217, 38.55971916903868, 30.707944377279446)",inf,30.707944377279446,5.0,19.629436979398076,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.89999999999503,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.89999999999503,"(39.41922624244221, 57.89957572236237, 48.65940098240229)",inf,48.65940098240229,11.0,20.66165884252719,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.89999999999503
"(20.869514833743025, 41.252441846429, 31.060978340086013)",inf,31.060978340086013,7.0,17.65213259647011,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",162.99999999999503,"(20.94148278427363, 34.16883098069297, 27.5551568824833)",inf,27.5551568824833,3.0,16.200126865675365,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",162.99999999999503,"(22.85574726361517, 38.559328977568455, 30.707538120591813)",inf,30.707538120591813,5.0,19.62947714244161,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",162.99999999999503,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",162.99999999999503,"(39.41908389042641, 57.899468355046466, 48.659276122736436)",inf,48.659276122736436,11.0,20.661697956610748,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",162.99999999999503
"(20.868917160308172, 41.25199252259663, 31.0604548414524)",inf,31.0604548414524,7.0,17.652261070994502,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",163.09999999999502,"(20.9414119931418, 34.168619658501406, 27.555015825821602)",inf,27.555015825821602,3.0,16.19995475098069,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",163.09999999999502,"(22.855324882656063, 38.55893884515229, 30.707131863904177)",inf,30.707131863904177,5.0,19.629517453120286,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",163.09999999999502,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",163.09999999999502,"(39.41894153203243, 57.89936099410874, 48.659151263070584)",inf,48.659151263070584,11.0,20.661737084956364,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",163.09999999999502
"(20.86831938881708, 41.2515432968205, 31.05993134281879)",inf,31.05993134281879,7.0,17.65238971535728,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",163.19999999999501,"(20.94134119122383, 34.168408347096, 27.554874769159913)",inf,27.554874769159913,3.0,16.199782662706564,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",163.19999999999501,"(22.854959502259078, 38.55858235906068, 30.70677093065988)",inf,30.70677093065988,5.0,19.629528571002005,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",163.19999999999501,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",163.19999999999501,"(39.418799167260296, 57.899253639549165, 48.65902640340473)",inf,48.65902640340473,11.0,20.66177622756396,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",163.19999999999501
"(20.867721519271903, 41.25109416909845, 31.059407844185177)",inf,31.059407844185177,7.0,17.652518529554722,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",163.299999999995,"(20.94127037851937, 34.16819704647707, 27.55473371249822)",inf,27.55473371249822,3.0,16.19961060085383,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",163.299999999995,"(22.854614546493632, 38.55823798811151, 30.706426267302568)",inf,30.706426267302568,5.0,19.62952930202234,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",163.299999999995,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",163.299999999995,"(39.41865679611005, 57.89914629136771, 48.65890154373888)",inf,48.65890154373888,11.0,20.66181538443345,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",163.299999999995
"(20.867123551674773, 41.25064513942836, 31.058884345551565)",inf,31.058884345551565,7.0,17.652647513583123,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",163.399999999995,"(20.941199555028085, 34.167985756644974, 27.55459265583653)",inf,27.55459265583653,3.0,16.19943856542332,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",163.399999999995,"(22.854269532631488, 38.55789367525903, 30.706081603945258)",inf,30.706081603945258,5.0,19.629530178284426,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",163.399999999995,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",163.399999999995,"(39.41851441858173, 57.89903894956432, 48.658776684073025)",inf,48.658776684073025,11.0,20.661854555564748,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",163.399999999995
"(20.866525486027854, 41.25019620780807, 31.05836084691796)",inf,31.05836084691796,7.0,17.652776667438747,0.22,"[0.1228926082162204, 0.3484432373257681, 0.22]",163.499999999995,"(20.94112872074962, 34.167774477600055, 27.554451599174836)",inf,27.554451599174836,3.0,16.19926655641589,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",163.499999999995,"(22.85392446067265, 38.55754942050325, 30.70573694058795)",inf,30.70573694058795,5.0,19.629531199788246,0.42,"[0.29086737668539997, 0.5581001667069057, 0.42]",163.499999999995,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",163.499999999995,"(39.418372034675365, 57.89893161413898, 48.65865182440717)",inf,48.65865182440717,11.0,20.661893740957787,0.38,"[0.25526103114132725, 0.5181885214934443, 0.38]",163.499999999995
